nrep,I3ueta,I3us10,I3u1,I3deta,I3ds10,I3d1,I3seta,I3ss10,I3s1,I3Teta,I3Ts10,I3T1,I4eta,I4s10,I41,I5eta,I5s10,I51
1.100000000000000000e+01,-2.725346831842380269e+01,-1.562939987683783372e+01,-6.029960203245003925e+00,4.244397822807268739e+00,1.255562494799137951e+01,2.386318837798748405e+01,1.603785028693624071e+01,-2.628153950275737216e+01,1.658826947884393022e+01,2.938855556974947092e+01,8.756364052033907441e+00,-1.304970744269303395e+01,1.423409023422647479e+01,6.008979386352935492e+00,-2.069303609141169886e+01,-8.130357909036884934e+00,-9.413910625942861543e+00,2.921820302120581303e-01
1.200000000000000000e+01,2.974442869711022563e+00,2.824899867866050851e+00,-1.234634312867984818e+01,-1.767019152991776565e+01,2.393723320639513652e+00,2.503764713919231255e+01,-2.170777678356627760e+01,1.018495776356825289e+01,-2.118277904537821144e+01,2.199340828022696925e+01,-7.964063481408705236e+00,-1.320054056373725082e+00,8.108896288601869173e+00,9.377441709127021241e-02,-3.814477203822643769e+00,-7.591068776960923081e+00,-4.947299819046357960e+00,3.544411819051469514e+00
1.300000000000000000e+01,8.882053708319400442e+00,-1.251216515028980503e+01,2.731699520584576213e+00,-1.494066233029377067e+01,-1.493329841798152025e+01,-1.696482269527932463e+00,-1.593194688922519298e+01,1.715414028110767219e+01,-4.426980335671140132e+00,-2.408057409194469045e+01,-1.698898776051408177e+01,-2.020703922222517335e+01,-1.034087279862146325e+01,-1.633104692614950615e+00,-8.564702638706300775e+00,1.446119284847742037e+01,-1.075212790744226510e+01,2.084497245144064692e+01
1.400000000000000000e+01,-2.815070748595427119e+01,-7.327377694236664851e+00,-1.675321036205889413e+01,7.012791553603710426e+00,-2.860786746453960561e+01,1.345607821125101822e+01,2.300952882923233034e+01,7.984935861328706252e+00,1.506036240808208415e+00,-7.752368784600776053e+00,2.405886901010946133e+01,-5.370284319166092502e+00,-9.113168462562049044e-02,1.246160640297370747e+01,-2.119934195311514102e+01,1.534059360859667365e+01,-2.866029921877913011e+01,4.183302653970837781e+00
1.500000000000000000e+01,1.558828881581786341e+01,2.316037872073130188e+01,-2.209976984021739810e+00,1.573339589389902216e+01,1.685236684435598153e+00,1.795799701480738086e-01,-1.024968244737843825e+01,-7.141815681988905595e-02,2.153464440554241222e+01,-5.193870351260157392e+00,1.978324442649921266e+01,-6.507909593042196406e+00,-7.684814054653426041e+00,1.464768779686812472e+01,2.005673178472646612e+01,-1.289053715279152001e+01,1.228303730584035591e+01,-8.827685501611242103e+00
1.600000000000000000e+01,-4.332015899965647066e+00,1.283906420276889904e+01,5.960069035413235738e+00,-3.814221330367773000e-01,-2.376953699880532156e+01,-2.891327172346955798e+00,-1.882534367134820386e+01,5.640216378206197589e+00,1.050681678486253290e+01,2.333744889595219263e+01,-1.460491654134879980e+01,2.513901199293881206e+01,1.719036010319199193e+01,-2.394113135358401223e+01,-1.073590664787967697e+01,-5.828903573386470249e+00,1.502517236585503291e+01,1.536504797908411213e-01
1.700000000000000000e+01,1.269812105383381784e+01,2.129076013802589529e+01,5.200163415761663188e+00,-2.499893832764202983e+01,-1.111139893433721326e+01,-1.927754399487247738e+01,-2.880083670812420493e+01,1.207926134118189054e+00,-2.654203474485094461e+01,-2.186399231425666301e+01,-1.354297102529912245e+01,1.780480046334171362e+01,-6.559579019187080640e+00,-1.479652231439325938e+01,2.172115364949528526e+01,-8.997127208917214958e+00,2.722763430110001082e+01,-5.700197142538439010e+00
1.800000000000000000e+01,-2.617676363578407006e+01,8.382192606952250102e+00,-9.845139640263900205e+00,-2.222414178781173533e+01,2.825485613246196959e+00,6.278215542774190361e-01,-6.382827656681180351e+00,-2.167073829175852495e+01,1.748393454431467475e+01,-1.968079798601135977e+01,-1.241844374739059020e+01,-2.546690020848999580e+01,-1.034305121204916134e+01,-1.198098325452854951e+01,1.674716117764984702e+01,1.626677118610109218e+00,1.764401990637937345e+01,-2.183812070929548455e+01
1.900000000000000000e+01,1.400595322569508738e+01,-1.137269869556800117e+01,2.602121782100623193e+01,-6.982021645380398489e+00,-7.855006067347991561e-01,-4.578068472824492474e-01,-2.781593701551300768e+01,-2.349654747690030376e+01,7.978210800384674783e+00,2.622262428527528400e+01,-2.431875501448942956e+01,-2.944655817609428539e+01,1.004610395168683823e+01,-2.355930010837179722e+01,-1.344880573767160037e+01,1.948817915890911223e+01,-1.237512593858588872e+01,-1.915661423422401199e+00
2.000000000000000000e+01,4.335426662309238566e-01,2.866185915364665249e+01,2.599505618385277828e+01,1.705095464496240965e+01,-1.906491797755889284e+00,-6.160100356030426383e+00,1.339168984964890896e+01,-1.842015407528561255e+01,2.844937275367242790e+01,1.278388304163599010e+01,-1.511798408105464553e+01,2.043853585636442105e+01,7.290648380454676669e+00,2.033530334587919342e+01,-2.473774193687597744e+01,-2.749437404794542061e+01,1.822383259381610188e+01,2.650131955474415690e+01
2.100000000000000000e+01,2.096205345763109307e+01,3.242827896048039449e+00,5.620220611298050173e+00,-2.466642198471596004e+01,5.561188820939950261e+00,-1.376214374297663845e+01,6.904805411894643363e-01,-1.426047951989425400e+01,1.958434278633324510e+01,1.612194420194667899e+01,-4.202547470700650933e+00,-2.080187902126339949e+01,1.335951138748214717e+01,-2.501993345575686689e+01,-5.389891123687693408e+00,-3.747931867454781241e+00,1.706334524078976145e+01,-2.090058137480661316e+01
2.200000000000000000e+01,-1.076213394969213866e+01,-2.915812449651321714e+01,-9.169814444981239099e-01,9.791762386214546865e+00,-9.091666815475701213e+00,-2.245846605693116516e+01,-1.667246810952350700e+01,3.423388344651805415e+00,1.113569575007088908e+01,1.556763900226199482e+01,2.600779524469607473e+00,-2.529996565021025390e+01,3.928057411508447672e+00,-1.754071111512338632e+00,-5.167154921445855642e+00,1.432321674992629568e+01,-2.772965266890972202e+01,-3.477526121500795764e+00
2.300000000000000000e+01,-1.391163923812093728e+01,5.530628031801480660e+00,8.093180457916943737e+00,-2.653111617465370031e+01,-1.177802509034064116e+01,2.719707411905402239e+01,-9.376530942233332055e+00,2.285345795504772326e+01,-2.590175590141547968e+00,1.068244383028003064e+00,2.058728844447181316e+01,-9.342529618014321358e+00,7.473250445933814490e+00,-5.996671509392943022e+00,-1.686864719142801761e+01,9.431989716680703850e+00,-9.451551506554702442e+00,-1.530888994568725003e+01
2.400000000000000000e+01,3.646688811437925892e-01,-7.100444645645900721e+00,-3.820023580079441317e+00,-9.570479359121835117e+00,4.128089954106222592e+00,-2.663011287581569064e+01,-1.068922971743369033e-01,-5.763577363661072539e+00,8.664422688760971880e+00,-2.187884835337484546e+01,-2.369496113524236236e+01,-2.025026663872662525e+01,-1.307978284390990886e+01,-3.210943430492021466e+00,1.746081938725723504e+01,1.189668550276627990e+00,1.212329178098172022e+01,-2.236789998275532199e+01
2.500000000000000000e+01,1.985788770300244366e+01,6.890862960224559686e+00,1.244914601948663702e+01,1.995400901790421244e+01,1.920681405122283891e+01,-1.954449034128953144e+01,-2.846686820301113841e+01,-2.518674342381930842e+01,5.246304729580584691e+00,2.598758245595245242e+01,-1.467890690781624130e+01,-9.840890058765272563e-01,-4.591640831050125549e-01,1.118789713660319940e+01,1.977360004102280300e+01,-3.019647984248778894e+00,-1.436756225012051047e+01,-1.790635183374206818e+01
2.600000000000000000e+01,-2.169408980085744432e+01,2.638860808142801417e+01,4.934539348813573589e+00,2.325811111590362046e+01,1.653926557869024450e+01,-5.351991412900058975e-01,-1.665196662905672298e+01,-2.151375908921627911e+01,1.919051268054275639e+01,1.053792204232097962e+00,-5.855989358413209445e+00,1.558749325488348703e+01,3.822817580966053619e-01,-2.740855589685125082e+01,1.421155935009254989e+01,1.145771260863732266e+01,1.310306089562972076e+01,2.095585149221101773e+01
2.700000000000000000e+01,-1.545747683884304635e+01,2.101652962090916432e+01,-2.001343094687888424e+01,-2.575473481997416414e+01,1.644810013426709716e+01,1.715996916322252375e+01,-1.623009130827281510e+01,-1.613864745695349967e+01,-4.667255351822019449e+00,7.791481744907859941e+00,2.976405237250001079e+01,1.745223364740982319e+01,1.455828533662101876e+01,-1.308462908455517848e+01,-1.798957900072279870e+01,-2.952440097091724169e+00,4.668090978561489912e-01,2.265384633853540208e+01
2.800000000000000000e+01,-1.201689492509614432e+00,-2.689827644357203695e+01,-5.160940689160018024e+00,1.188258127586660429e+01,2.012474091465073300e+01,-2.018650874614642543e+00,-1.740429175841433818e+01,4.825341321979488285e+00,1.816654195014745099e+01,-4.156644621035885834e+00,-8.657695738371833372e+00,-1.342865017058692878e+01,5.891986295541529195e-01,-5.944722812518683952e+00,-2.079773672513072214e+01,2.615182287721339449e+01,-2.369748054688400529e+01,4.969959587939034584e+00
2.900000000000000000e+01,1.171992317384870042e+01,1.070888343999515158e+01,2.701238142062737069e+01,1.219687653019481566e+01,1.848673791683896894e-01,-2.668566852408027756e+01,7.472531868838561131e+00,2.409763626321671026e+01,4.968753300624850766e-01,-1.469496803703802357e+01,-3.684514109112149161e+00,-2.511931333799522292e+01,-1.835729108157693190e+00,7.503979677120926617e+00,-2.680249401951956401e+01,-4.007728871253957159e-01,7.669035835267528078e+00,8.433346278707173127e+00
3.000000000000000000e+01,-2.875307528182780814e+01,-1.422589873794569115e+01,1.172465680831986656e+00,-1.909114852492594849e+01,1.003109725528832286e+01,2.088323177001043618e+01,-1.050286270055891258e+01,-1.884258686389620152e+01,-2.697585536615493140e+01,1.984072071342376020e+01,5.583316016851971320e+00,5.188852829215422346e+00,1.378637871639335266e+01,-2.223507371894666207e+01,-7.509928900417350839e+00,1.498859098969203174e+01,-1.219292899211554371e+01,-2.985568510771016548e+01
3.100000000000000000e+01,-3.983707878556932425e+00,1.850978374794610204e+01,-1.756405723134632524e+01,-2.415499403589995708e+00,2.119784797617019123e+01,-3.182994865367003712e+00,-4.222891302409140124e+00,-9.160152082693596043e+00,-2.711572393322506258e+01,7.732763606348140861e+00,-1.414765905510011468e+00,-2.858688446145301754e+01,-5.839371322462314495e+00,-8.423435402682732942e+00,1.214526061488176367e+01,2.403976929939790352e+01,-2.854219577446889744e+01,2.515038429335288583e+01
3.200000000000000000e+01,-2.493866164411592123e+01,-2.390515911607067778e+01,-4.068822971812955380e+00,1.785408661304568056e+01,-1.862394482913259353e+01,-1.422562403414407051e+01,6.262441116042243294e+00,5.510559021890424347e+00,1.264342476459359155e+01,-9.603623334815731383e+00,9.818212828811185844e+00,-1.133401557195469067e+01,-1.428825992365601039e-01,-7.206918158050161338e+00,-1.761791439483456045e+01,2.616021853767747629e+01,-2.939196708322473484e+01,2.442387222503377942e+01
3.300000000000000000e+01,2.089952642596588106e+01,2.987039081620055470e+01,2.095544603107659754e+01,-4.448822065630264611e-01,5.440378998539612709e+00,-1.509601974220551313e+00,-2.940619982903805507e+01,1.691932643944873504e+01,-2.887293697312615848e+01,-2.440297678599974152e+00,-1.806689323296305716e+01,-1.858938518815916652e+01,-5.059137566305869527e+00,-2.465771174666244292e+01,2.553659356043009154e+01,-2.514571030215708713e+00,2.846594945134428656e+01,8.273330685817457564e+00
3.400000000000000000e+01,4.167113768684147956e+00,1.708632113193353419e+01,1.501031062227898971e+01,1.537007580235437842e+01,-3.334620397554368676e+00,-2.258620831983700583e+01,3.612954081970309872e+00,-2.915176167761893566e+01,2.528262009511488984e+01,1.043069406062157967e+01,1.167962423985933640e+01,1.772820975757117168e+01,4.204006232246122465e+00,-9.756220680783091126e+00,7.342042457013649326e+00,2.007864604612064596e+01,-2.435497418998034647e+01,-4.027497660131853507e+00
3.500000000000000000e+01,7.288147468779371252e-01,-1.636674384369142388e+01,-2.947867619992698351e+01,9.500334943873749438e+00,-2.642308357419507203e+01,-2.163647678071837532e+01,1.158094054911258386e+00,-2.918551345754118742e+01,2.211806107688104106e+01,1.290230183545365605e+01,4.969825104956797190e+00,-2.098953386717003866e+01,6.792410672765725188e+00,-1.435075343010213800e+01,-5.699119030442886924e+00,1.617463730040996239e+01,-1.805297227535892191e+01,-1.078291633621259393e+01
3.600000000000000000e+01,-8.782185587564494966e-02,2.241656859543450508e+00,1.202694346738350006e+01,1.094201862268050540e+01,-1.957641181313342216e+01,1.650992033539100401e+00,-2.928405436376670679e+01,-1.341638966081384332e+00,1.518384714808235714e+01,-2.291796995389443836e+01,-2.854514326766406640e+01,1.072479322843944427e+00,-1.659512225352357540e+00,-1.613853852003697043e+01,-1.974789771655130721e+01,6.286580664561474130e+00,1.891614771805930673e+01,5.310068936982236920e+00
3.700000000000000000e+01,-1.051265778435111642e+01,1.769357192247728605e+01,-2.967500402512184365e+01,-1.407890948735360936e+01,4.470978927224082966e+00,-2.786588246893262522e+01,-1.417118702537784891e+01,1.677943813837914888e+01,1.824975020264292169e+01,-1.797691891013510102e+01,1.487727858229416000e+01,-1.566392608258126806e+01,1.589274638806115192e-01,-1.233891131895021687e+01,-1.201336687399685133e+01,1.061997646601466894e+00,1.568810097281106408e+01,1.103771907885824177e+01
3.800000000000000000e+01,-2.649438818962348563e+00,5.983168936282703854e+00,2.122195456190704732e+01,2.252527387411916138e+01,-6.230956409921786232e+00,-6.449503333393719728e+00,-3.314498964228043132e+00,-4.261117116183341658e+00,-2.108624324612439693e+01,-3.856415205684495806e+00,2.032037124102961201e+01,-1.464972866515900307e+01,-1.715113591790871084e+00,-1.576595156460352243e+01,1.646740106906469236e+01,-2.618466383685749133e+00,2.031336444472278657e+01,5.637413960608657071e+00
3.900000000000000000e+01,-8.534159366446692374e+00,1.147008710271706100e+01,2.006698838920697447e+00,-2.465468475613015542e+01,7.312744620756195246e+00,2.217408774897741353e+01,2.735355669188253103e+01,-2.517096691798074914e+01,4.254474771328082383e+00,1.657398100076610703e+01,-2.352014212167548379e+01,-1.828153659146088827e+01,-3.229796427423115013e-01,-2.834231031904981268e+00,1.904045021970508600e+01,-1.821723299078099245e+01,1.930766232692297280e+01,-2.318158639498362206e+00
4.000000000000000000e+01,-1.519767440447321860e+01,-2.854490729413420880e+01,2.129547187719653678e+01,-1.739826631412275670e+00,-1.692772865561617834e+01,-2.249933497134474791e+01,1.796203018260255035e+01,2.632900181678091656e+01,-9.022383756108343533e+00,-1.437839614878285310e+01,-1.651573323370136137e+01,1.771642823490580909e+01,-3.711576881929143923e+00,5.298550865797039933e+00,-1.124171057580154098e+01,1.300481015331206969e+01,-1.781874010611707604e+01,-2.214227649121036645e+00
4.100000000000000000e+01,-2.138263247571638992e+00,-3.717420380447169492e+00,2.698898441303474627e+01,2.887979132110726965e+01,-1.732452214438648497e+01,-9.227034306373771422e-01,-7.461470108575419147e+00,-2.770695825704360971e+01,2.501728654391607876e+01,-1.971743439061120284e+01,-1.923257250657470774e+00,9.135096571502081986e+00,6.661957884150404574e+00,-2.184164298565613649e+01,-1.697816214584012329e+01,3.025414316130903281e+00,1.862467674909863291e+01,-1.850278320681522359e+01
4.200000000000000000e+01,-1.083821464176418736e+01,-8.872203473101656357e+00,-1.951552636061437696e+01,-1.725000637314961338e+01,2.151805553986103803e+01,-2.955992916871981890e+01,2.448641318348143692e+00,2.004474003197746867e+01,2.613810347765765485e+01,1.522249805663301814e+01,6.221158683442333803e+00,-5.399443854005920862e+00,3.892532463011380006e+00,1.220595428549436789e+01,-1.413541430981386515e+00,-1.673998389933156261e+01,5.205485209558771587e+00,-4.707982011088587271e+00
4.300000000000000000e+01,2.819821965493489202e+01,-5.963231368447836189e+00,2.810489215096056981e-01,-2.786207497195133698e+01,-1.723468810631005876e+00,2.535232354789860665e+01,-2.341633895903428098e+01,-2.853128545087911050e+01,2.145937237353621896e+01,-1.307180551682907144e-01,-2.240069645188002312e+01,1.280613043405279328e+01,-1.484185320889170878e+00,2.828356757945283206e+01,-2.547683306625596344e+01,1.428577615849953020e+00,-2.830114015147856321e+01,8.447407664777305314e+00
4.400000000000000000e+01,5.636544688463464681e+00,4.764576389318982308e+00,-5.210126294295953642e+00,2.886311676490348432e+01,-4.407733561807825495e+00,-1.059088046775617542e+01,2.653921696449166134e+01,2.974204797490487806e+01,-2.464419255489540461e+01,-2.203018731139729880e+01,-2.456849698149979133e+01,-1.333318470624580954e+01,-1.159946146637769182e-01,-1.756187079280587326e+01,-2.830450010019852769e+01,2.518710696717903019e+01,-8.772355864620230648e+00,2.245443000496142361e+01
4.500000000000000000e+01,-8.613506200342872177e+00,8.985026867015941221e+00,-1.369185112966764351e+01,-2.364059680669689101e+01,2.851602303456430576e+01,1.148531183698949221e+01,-2.455877080646895294e+01,-8.853200698106856947e+00,1.540555241278432419e+01,2.708960573499112101e+01,-1.429375272198289437e+01,-2.427567234128309082e+01,3.057531166311431292e+00,-2.019816714227186338e+01,2.583599783725528809e+01,-4.718758281895254925e+00,2.177090005874799772e+01,-2.349405122581200089e+01
4.600000000000000000e+01,-1.127663376362599656e+01,-1.930429344437144223e+01,-2.316062545420658125e+01,-9.368675217518198650e+00,2.404795052420335111e+01,-2.166192139725013632e+01,-1.726332344236869787e+01,1.851790228268941618e+01,1.531222273288386226e+00,1.301357111824332335e+01,5.668412758837691356e+00,1.950069577799274612e+01,1.144691861924255960e+01,-1.056669715565817214e+01,-5.405700244413099043e+00,-6.131746073331352243e+00,-2.838595238891050698e-01,9.909585232927767606e+00
4.700000000000000000e+01,2.592384564899788302e+01,1.558836531751075682e+01,7.778953390098730658e+00,7.983017036756852036e+00,-1.340207031223812173e+01,2.910525415479643385e+00,-2.462685794269424733e+01,-2.782321544858676532e+01,-7.340835770237661428e+00,2.165019821670002642e+01,2.098724429707310435e+00,1.133236475874344151e+01,1.116819599916910377e+01,-1.209664058026241484e+01,-4.582045468058472792e+00,1.793591856855331201e+01,-2.508325625049613805e+01,-1.479028060240329623e+01
4.800000000000000000e+01,2.644062220330897617e+01,-2.427611905010683557e+01,2.364896367923678966e+01,2.700410474546226780e+01,-2.819002324469432352e+01,-2.984711829275942563e+01,5.053845756332638217e+00,-2.837251930178788939e+01,-1.465893893351254462e+01,1.433605361941182466e+01,2.047752155969635446e+00,7.006404903440763832e+00,1.635461547977361718e+01,-2.799919710719013821e+01,-2.100092814818627929e+01,2.320475804252704677e+01,-2.007628622359100845e+01,4.192868947427057513e+00
4.900000000000000000e+01,-2.277944146901398170e+01,1.894764284805263443e+01,-5.209554997638818463e+00,2.458375720319001445e+01,-1.243402277776411680e+01,1.174646358825869363e+01,2.633158299659030632e+01,-1.619812618583077324e+01,9.558672252211424691e+00,-5.134646463301864472e+00,-2.323122955510319088e+01,2.580619423134079327e+01,-2.367388391973521689e+00,2.624018513400476849e+01,-2.544776810440185777e+00,-2.738824764931513656e+01,9.582883814475861683e+00,-6.932790435403520135e+00
5.000000000000000000e+01,-1.543493271377657905e+01,-2.990806414806729663e+01,1.253643022998418388e+01,-1.008713372797654095e+01,2.582508578567661672e+01,-6.408043947935357920e+00,1.270554070090343046e+01,-8.391827372217419700e-01,1.115591334289995373e+01,-2.442917256181912933e+01,-9.139844824943727630e+00,1.454193817647244558e+01,-1.237158047460627230e+01,9.707527093088232917e+00,4.809956605782463868e+00,2.145402476253238788e+01,-2.355938276569712642e+01,-2.630071296867899733e+01
