I3ueta,I3us10,I3u1,I3deta,I3ds10,I3d1,I3seta,I3ss10,I3s1,I3Teta,I3Ts10,I3T1,I4eta,I4s10,I41,I5eta,I5s10,I51
-1.3262081802320154,-5.834612921182272,-3.8365482831726165,6.260884719805446,-6.650886864517915,7.967079755206662,-6.281904074563354,-4.330251746118449,-1.537968483235332,-4.484128366485445,0.03060361339746187,0.9276567960535491,1.27838306116724,-2.5719260455497857,-8.808036425641884,6.268164635169381,-7.755822763425386,-2.953970363087482
-8.17764549885075,1.727385916386094,8.574436357451557,-2.06026440542278,-7.203402722914694,-7.269373698725097,8.98000312454878,-8.4084796539105,6.101283807834225,9.490824103881287,-4.506821756622896,5.4154495484710665,4.547286104575852,0.02154863953902897,-4.148808234364636,1.356609742175035,-3.7919240477020892,-1.9443364184714973
5.519637628134294,5.188684806051221,-2.824273592907362,-4.390415815798574,4.951474850752147,-0.9233771243227622,9.415116277217198,6.177864874008371,-7.312230994903636,-0.6595688265918458,7.033835380382417,-3.460358621728103,-1.4881042173902088,-5.4326929978155185,4.546867257881122,6.685363297583123,-9.997116399716678,5.2070134127465
-4.3798916728016035,-5.063077915589553,-2.492804424928523,-3.707570447621027,-3.523728549179504,8.51806519611769,-1.0254842930318127,1.6357655020922728,3.0109355691888755,-3.119350468551348,1.8068915670704406,6.127862686797307,-3.608604758092298,7.944239957670209,7.455041535149842,-1.193842650714675,-2.5494889081818712,4.731182856323958
3.1858912521141907,-1.2033277847950412,4.187770109862342,-3.272199443941581,-1.0762359530742245,9.833070333493982,8.760703955810413,5.990716064984925,9.210092761842205,3.6127310079942987,-0.9784471107964272,-3.5142231648534246,-1.5754704341358288,-1.5012647334993332,8.302639483255632,-0.6439039496905892,2.9305769062789935,-3.5531918211273776
8.40884550520116,-8.975289942163068,6.302284391609689,-1.4332248169448185,2.1149930220196733,-5.451237640744926,-7.706507153923994,-7.940903649423435,-4.500270334688652,-3.1806870205155775,-3.371721290834633,6.073849476492516,-2.050080315624454,-1.9028310127704984,2.2103953086986383,6.9973443243610625,-8.850823233971902,-1.9121872421432702
-9.862130265158779,1.9643413387916908,3.5039617997585015,-0.7612164077445254,5.772997870468171,-3.3030057358709524,-2.1926254318759497,8.06558592911533,2.7130862770732236,-7.138765852391849,-9.164344643497218,-8.819880755549779,-5.583328755607981,4.377262644649942,2.9714410515289753,-1.6312844966041133,-0.7027050926780696,7.843927027105526
-5.996002505122966,-7.764956111460828,-8.753291823252509,3.553079833017632,-3.245277771121482,-8.960147801275966,-0.710596017702585,5.421276885090601,-1.0777496715937307,-4.66662892619409,3.5319150208782,4.976392039129729,1.1054911215582575,-7.9302871035014615,-5.537845686007539,7.811368586805749,-7.383183752041327,-1.4983141500480421
-6.279442815168035,3.0522061228077924,-6.652900136074493,-2.09157882258737,2.7584655585746827,-5.300956241700668,-7.178130517327785,5.446041382866213,-3.851028747248792,-3.2861283428203354,-6.326611867653229,-9.186567597444654,1.526922596513959,-9.877254153322163,-8.2285089671696,1.1175048342264802,6.393132805909666,-5.584570973191205
-5.690901799052437,-1.177340767896096,4.423868188723162,-9.101294691155651,8.159508719962279,3.163111497224678,0.05989898927506587,-0.9872779507907978,3.172369809587739,-8.635747738341799,-3.954806646844659,8.913005160583804,-3.16066711367543,-6.597838585044276,5.283517768000625,9.30200202738229,-8.967386136604569,-6.269768269077069
0.8795784279058854,-9.732391387271402,-0.563412754555392,7.035285371556384,0.717286026565267,-1.212944335719321,-6.8117966116136675,-7.837057912313132,7.401240898269879,7.134153480152488,4.099234207205072,-5.328307165296746,3.4150419574802466,-2.688186342593422,-5.097298623766027,1.337292461161967,-3.8786124907869386,7.548120898854492
0.28847226571329365,-5.873658984999266,-9.971889902999575,-5.196821467833697,-8.40553345942965,2.8919236666971493,5.265605203746752,3.7956854448597,-7.317081442608496,1.1118528303303314,-1.3590834919522514,4.7184056818771865,-0.501219437673635,-5.258956048662668,9.3505275911389,2.114630184042319,2.92970413374967,-9.142874911212541
-1.1694566351373226,-5.517886615534402,-3.9142269406442054,-2.298438073981237,-6.985465484575155,-8.358926926701935,2.349444241991721,9.412098533947983,-3.284737477113902,8.42061771349162,3.1925082463814185,3.1150779506526263,3.647553738818319,8.619057387310008,-6.408807810835895,-1.8868931538930624,-4.129617568548925,4.999642754588773
7.660890289216468,-8.13905028517186,-9.212318657200392,7.564082822514333,-9.099397750131669,1.0669045781299609,-9.263454459802942,4.703288061823361,-7.726697911248531,5.722210385522104,-1.9762323414683447,4.0562210351895605,-0.356603478706468,-1.2269629014724721,6.962567782399752,5.377293450236287,-5.1863819139986305,-6.55106254500569
-4.564642965748167,-1.8505482422492676,-8.053819128136293,5.812861348518032,-9.06922166367629,-3.1095347952686385,-8.183913426371952,1.6200002988828661,0.2418800785119295,5.20701684270988,7.388090625684818,7.6419405660937585,2.626736664141756,4.585995059368411,-1.3544855328132233,-3.1510099256384123,3.114959829091731,0.8127822402191658
-1.04031190962335,4.28668644860508,6.297893699468961,-8.072640840499037,1.6407386767706242,-4.344180531557833,-3.976707186603088,4.957719638299626,-4.268178927930939,-8.972755967560671,7.606770154114283,-7.209209690137428,-4.816550609577512,7.285109947535378,0.3325528786173848,2.2583429459577324,-2.433032222262039,-5.1040897814141095
1.5282987514935442,4.849605833241032,9.908449510305573,-3.4534429809044287,8.364505796449432,-7.568171715985901,-9.282429629333528,7.3076625961492745,-2.4411618286865533,-3.302222598229159,-6.70825577296678,-6.074054316274077,-7.10768179458298,6.269001809083679,9.843235593332718,7.327634116786427,-9.846879890976393,-8.041083997341573
-4.448260235030315,8.2784533076148,8.341713677176074,3.911919726375782,-1.6861451629324478,-4.915088672672974,-1.2549865395354125,-6.222629442307966,-5.748024570585497,0.789022499721046,-3.093810016967627,-3.5752064682028166,-1.1491609800242806,2.4359283950685544,1.8239812269510036,-2.047651777118766,0.1663764096514555,4.674631825935149
-5.7016177827947505,3.011609237207333,-6.059932704223046,-7.699174589490447,-7.692262833598555,-9.001874255518594,-3.902652284798269,-8.434295082478227,4.4997272300443,-3.458736881166791,2.2934770918547986,-9.628007809371482,-1.8695328106167715,0.01812396876104394,1.9987502662317258,-1.778582391011394,3.809161010803736,2.3329666631220665
2.245475054934868,2.9373982043557323,-3.7320735383184367,-5.51778908040681,-0.8226030250003724,-8.856397423658231,6.215826329856725,-7.513911434300411,-9.900409178020906,-3.019977310022826,-1.746353687757603,6.89209116295843,2.8953320052464253,-6.677742649535448,-6.812926507674497,-1.455292675703049,4.742800238693679,2.6739162350677326
8.029214460380793,-8.552629553496917,-6.549297544417907,-6.213393732332908,-2.641072727489446,-8.086943229473002,-1.3727648377035262,0.6114945983148186,-7.541549405305821,3.031629244214882,-0.004483361495504212,3.636837876277399,-0.9143917748794266,2.8887682577590894,7.734648918083728,-2.771602729001663,2.7318626966504667,2.9452085904147456
2.66237614454635,-7.454128898366514,-2.0212489893267493,-1.1189777305185125,2.8547723744674176,8.288645655844785,3.455117873156052,2.8197109961927076,-9.877375873158352,1.2115395232444044,3.4635338100364788,-1.3947175769049753,-1.2154317610418293,8.932741810716763,2.0714929010688934,-7.355190195798609,4.918523128118057,7.969162999968098
-2.032843799218826,5.4434840327556255,9.515168138330036,4.741174485970275,-7.127560350247501,6.186354183784452,-9.518222281029455,2.014657294531606,1.2694880850756984,-3.5261546001483506,-9.793261891689543,4.438733953919611,-0.8746690806877631,-0.7035040787727649,-0.6650205194726677,-1.1823607451640523,1.402419827660701,3.2871814661054533
-7.36746851927744,8.484241359637824,-5.823629242429016,-6.69595270255323,-9.883491253871966,3.9364833516842967,3.918315580237623,0.7499517000794604,7.213606674066973,5.526146283241573,7.341007289835048,7.2798202923697986,3.175802201420016,5.0113153877293755,-1.6345740007658023,-4.45166352652109,3.803836251152573,1.2874381740039453
1.6855684056848474,6.140875693101673,-6.545692626856865,9.353519531305178,-9.591155403706171,0.9337840417398962,-6.539944248141656,-2.091799419968334,-2.3844651592116968,5.491581434715618,4.992781333673108,6.176075294092556,2.0705843488865856,4.7320133277046565,-3.618173658312571,1.675462661363392,-8.064605314126702,6.306418971558937
-0.6440913598205693,-2.873644652924936,1.3386722880898478,3.108064922778615,-8.213956085186933,-9.828213623828596,0.09231805541793747,0.9789295090884682,7.2483732783826795,8.8389266592233,3.1722242845751083,-4.2558607428907225,-1.2782222277449478,5.346448312230789,8.184232951087647,1.8392268109663945,-4.22857831843618,-3.5272134913832742
2.714871168631767,-1.9664287592337377,2.5208559678186315,-4.947615724328855,-7.912087628000066,-1.8316143669987266,-6.018095921597279,2.423078596154225,9.857535552393404,-6.380566171448896,7.247829109791134,-6.407684215632781,-4.853590940101233,8.266667893756015,4.007596424312387,-3.096999833155733,1.0165092357539791,5.60177476830177
7.1301058949414475,5.733887512651307,-9.59791932496455,8.37818614737133,-9.543227642020412,3.8428876737220072,-1.9021849027554936,-3.0127319333252345,-3.356272931646478,-9.700787252287547,-8.183259843606203,-1.3283694144643903,-5.476488036473148,-6.187353002796243,8.884714259702868,-0.2760424763495273,7.280902424008989,-4.619662001542819
-0.9369274713703284,-0.4461948079293183,5.796178743414572,4.7877300574894495,7.955168614619257,9.297175785492044,-2.2433077321987094,0.01639427075019384,0.2294169372413073,5.331505769505995,-4.980728610478716,0.07346385225121388,3.419416709465846,5.3678265830291245,-9.88678758211238,-6.049642598196918,3.1429622646988626,6.609560619380037
7.076546688931785,1.4485081204380013,9.933224311284079,-0.6947287202101116,-0.2982155590061737,-5.801058624436899,-6.996398183126244,2.7690740689235067,-5.337555667613152,6.1055828004299535,-7.886033666046237,-9.980287155845499,-1.429758124464545,6.486323554916112,1.998906366222954,0.3757944428323672,-7.319425876056515,7.009683394906336
2.7000063101123644,4.73186567922783,-2.9394239248364347,0.6564651897948615,9.85656355777235,-0.7658598451587988,8.425446443503077,-6.903935566293828,9.997868441337815,0.8975166819953309,-8.667575104041534,7.710354459877607,-2.8836230838708516,5.046703048109951,5.032070334938846,4.681744815095243,-6.88224709499532,-8.930989837663484
-7.40525279438714,1.0178910204884044,5.119819693077087,-3.148787920940002,6.95145274677855,3.5231828116252206,-8.00670874529165,8.497012011719647,-2.1008921410702346,-5.21845165646919,2.900504373323594,-8.522695799977392,-6.006131037253006,6.423506033616423,8.64374048866597,-3.361647673729422,6.448900973654126,-2.643287386353248
9.96219794989041,-1.588250498265607,7.629904452726073,-7.37412531032132,-3.685471796178506,-1.4857403610499595,-9.721608843599745,0.37336749604786235,-2.0785955582025935,-1.7595666335023346,-0.6826268151218446,5.926989340081846,0.46428121691621804,1.4484320287988783,0.5884016714927558,-6.336739465502605,6.939606105712073,7.430325791584881
-3.601436174748944,-5.300657051897282,0.8625530610738323,-2.7270574048300507,-8.87255671930003,5.022376551440468,-6.649141190725574,-0.7517056147523054,-8.585781591011619,-7.737225596933179,7.547241626898295,-5.639366469746476,-4.51228500507701,1.650697559358802,5.899029368476381,-3.294237383684136,4.270465122974709,9.083737810170728
5.363689493028637,-2.4301525081226405,0.5207304162631985,2.520279372213764,-3.4188301198381303,8.254898001118093,-4.1488958716252,9.516116071767929,-6.152066142049257,-5.519162948984859,-0.025288998851770828,-1.236659579545968,1.7130748151697865,-4.169923352616964,-9.38728523219513,-1.4041236921958635,8.424957832582077,-9.098382717406185
-3.14101321728558,2.776040101452475,1.4086194299995611,5.333546556041657,-9.383268192136448,-4.805291714693222,7.639130649052536,4.174836854877297,8.331565537959701,-6.956044977311251,-8.215015636375039,-4.318489633265365,-3.262288293834075,0.6726604623772854,-2.2154307013903196,2.7342370442565826,-7.516850463555529,7.988746760561472
-8.588557388998092,3.687652731002281,-5.879121755740329,-7.808429660389131,1.0169339259853238,-0.9876303104842794,5.784762071818578,9.968911256093616,1.31323472890994,-7.599765803011844,-9.929492367122549,8.286006546554677,-4.437785336725524,-1.4690829938832106,9.247382223657642,-3.047049656783458,7.869351665344368,-2.1831943962988243
0.06400076533435062,5.611618032931432,-0.6605803612928423,-3.721438692932299,-5.147285170973042,5.907259298254445,4.022299050679159,-2.464542750167535,6.619040438789579,5.8429991822609235,1.6557271493943997,-0.4995236096949327,4.1774060636286965,1.6947015696932421,-8.90543935354777,2.7725830466826977,-7.186539831471226,-1.416124876095914
