nrep,I3ueta,I3us10,I3u1,I3deta,I3ds10,I3d1,I3seta,I3ss10,I3s1,I3Teta,I3Ts10,I3T1,I4eta,I4s10,I41,I5eta,I5s10,I51
1.100000000000000000e+01,-2.162880932650521615e+00,2.110588479929711436e+00,-5.973107710508935853e+00,3.337729038999732722e+00,-2.035618696642385039e+00,-6.362927545065386603e+00,5.085821593775403215e+00,3.241314350544752809e+00,-7.758881996274453741e+00,4.032015687275169569e+00,-6.980728640342476865e+00,-7.958144531356916573e+00,-2.546502208472094519e+00,-6.805897868816337848e+00,8.071686019481100871e+00,8.490770040270952279e+00,-2.464655340016719265e-02,-3.539788080660060121e+00
1.200000000000000000e+01,-2.556590071640441053e-02,1.928717278112510591e+00,-5.471896729408931570e-01,5.429271084516431145e+00,-3.400079936543103365e+00,2.957673371872018286e+00,6.517326043236801425e+00,4.524264737628220345e+00,-1.035354743894965068e+00,8.950179820801940522e+00,2.255833901665214025e+00,6.183250616412776068e+00,4.699264499396909045e+00,-7.962276863361640977e+00,1.401963212619070642e+00,2.077404824528836791e+00,1.215465538469355788e+00,-2.281390225936634764e+00
1.300000000000000000e+01,9.842003710131860927e+00,8.262114848082637408e+00,-1.324746556248479479e-02,-6.040807378187573740e-01,8.196471158144856162e+00,-9.908320802619609680e+00,-7.102228475354479542e+00,6.418213167202235780e-01,3.260152386379708833e+00,-8.506180717674260983e-01,5.243654185707312010e+00,-6.712283526307771808e-01,6.575675959734850196e-02,-1.262085997667905524e-01,-5.516681484411924963e+00,1.167488485339456261e+00,8.169960482899307763e+00,-5.471284112153076862e+00
1.400000000000000000e+01,-8.146561804481468272e+00,-9.245786606819690334e+00,-2.876235735895540380e+00,9.277787838843982726e+00,5.149864267790789540e+00,-9.900199770870987237e+00,-9.639600439199220716e+00,1.022890675656322745e+00,-7.690278177704823470e-01,2.959304430710059108e+00,-1.187566889097417810e+00,4.807658764415085884e+00,8.988711478330380089e-01,-1.794180927152202454e+00,-7.220652422959350503e-01,8.032120732673657670e+00,-9.436698565269550087e+00,-5.029030835926997511e+00
1.500000000000000000e+01,-2.313970712078039504e+00,7.470515058031564237e+00,4.398822106423512679e+00,6.895608677486499971e+00,3.034562992597873432e+00,4.104075787304490852e+00,-1.084224435103944284e+00,8.028708489051318509e+00,-2.719924034602712037e+00,-5.077554009355718101e+00,3.997034244907760048e-01,7.450428397137454084e-01,-1.905804154819148444e+00,3.655525635248151328e+00,-5.275674708639160215e+00,7.529576918770408689e+00,-9.344806435367116748e+00,5.577120517072837735e+00
1.600000000000000000e+01,6.920150597164170136e+00,7.040114603366496304e+00,-9.590360058226936601e+00,-2.669722221071266777e+00,1.213471363866120978e+00,-2.383666627446794362e+00,-5.586528832713315573e+00,-7.542152664040246535e+00,-8.020143600850600407e+00,8.330635091789348579e+00,-5.787100443120372084e+00,7.241249174144106959e+00,1.279565793955219632e+00,5.468903541227643217e-01,-3.056019928090747406e-01,2.499211460424821674e+00,-4.390389669670642370e+00,-3.515026011238735482e+00
1.700000000000000000e+01,9.522773222568378770e+00,9.652072756318755609e+00,6.094127678960104433e+00,-4.469408819447848735e+00,8.926164644994059927e+00,-6.965926694847599521e+00,-2.737467145052054907e+00,6.560974719145169942e+00,8.460056086660873831e+00,2.552381526199341000e+00,4.077602033288418859e-01,4.212286697728771401e+00,4.538571557839093273e+00,-4.307325483973720281e+00,-6.312135767256590313e+00,1.904733456388187918e+00,1.814484048868179045e+00,-4.320226930367374152e+00
1.800000000000000000e+01,3.960016541615769547e+00,-8.184026844729590522e+00,-6.178532165055557357e+00,-4.054429464474200273e+00,-3.329760997776953779e-01,7.088079390119959022e+00,-7.293006808196613733e+00,-7.953573803415063814e+00,-5.245332180108148279e+00,-4.320043553496335065e+00,1.133880100912318944e+00,4.141272774670423651e-01,-5.089613238594122180e+00,2.627844468802171818e+00,9.528166181064033680e+00,3.291163921807693793e+00,-2.847686509878371020e+00,-1.120181430195168470e+00
1.900000000000000000e+01,-4.197285149204419419e+00,1.993113111946096527e+00,-6.363237934767578707e+00,-3.270809208392388978e+00,-4.258802381115973645e+00,-6.522587359733122980e+00,3.681307471427821554e+00,-2.212242898639051880e+00,-3.379807289832692518e+00,2.399193115695319456e+00,2.751046655144886444e+00,-5.599115195125423661e+00,2.980295091000506602e-01,-6.092833583400403263e+00,6.360086340256692061e+00,-1.429695863616418094e+00,7.665421324645011580e+00,-2.249762184745296434e+00
2.000000000000000000e+01,3.179277590855489333e+00,9.318082061615033496e+00,2.961518316800015871e+00,5.744988622254350474e+00,-3.447465247208947314e+00,6.249668936175578615e+00,8.922994310608810764e+00,-2.737553306046451862e+00,-3.406786955103597858e+00,6.375700359247165494e+00,-6.725805662489944936e+00,5.509411058826218621e+00,-9.812337163944606644e-01,3.345360339482128520e+00,2.637160240992255655e+00,5.421466283314407164e+00,-6.096198007292610299e+00,-9.060303208101547767e+00
2.100000000000000000e+01,3.377427780208526187e+00,-9.416126146917942918e+00,-2.704279218542484653e+00,-4.818682952595930047e+00,6.327750863986240759e+00,-7.840765644117391631e+00,-2.090067475273045261e+00,-8.390420722725801639e+00,4.576139632299700111e+00,6.934674215928071206e+00,-3.900110653448409792e+00,5.494860069085339305e+00,3.630332192529939217e+00,-3.695451637883142570e+00,-1.556008945196578619e+00,-9.596265768159084608e-01,1.252933444527239981e+00,5.002100429697422967e+00
2.200000000000000000e+01,1.179651071422949116e+00,4.970354452733287687e+00,3.354747555831791850e+00,5.864961034573306087e+00,-7.507642494799293686e-01,-4.471734201603270620e+00,-4.546772367098492751e+00,1.589867704694341022e+00,-6.068345125499372550e+00,-9.433172879380091302e+00,7.060118047880335368e+00,4.108295586059278470e+00,-6.189869284846616360e-01,2.665659086508460618e+00,-4.481908373653517685e+00,-4.420005431512457506e+00,6.159767527921804486e+00,-7.483264660616528730e-01
2.300000000000000000e+01,-4.027013418713078607e+00,-5.125148562405748009e+00,7.090304218992812935e+00,2.344603911314102618e-01,-6.185063383490270184e+00,3.663453660663980038e+00,1.826941458424709008e+00,-4.947484851908587444e+00,2.710411857078165454e-01,-3.752100883866416048e-01,-6.825084756024173416e+00,7.639769346317939025e+00,3.797537375686621530e+00,-8.767935809141189196e+00,-7.519410484855049148e+00,8.205531895692041999e+00,-5.375524587669950449e+00,-1.908013322776274112e+00
2.400000000000000000e+01,-5.780552022671789913e+00,6.551989340668518125e+00,-5.647346805167674511e-01,-9.850599083632488373e+00,8.964949356078562914e+00,-9.800151283859353413e+00,-9.959360814579444110e+00,-5.433609552305275869e+00,-7.154567843137136229e+00,-1.844570946660870625e+00,-7.475493635467800324e+00,8.467602728379517885e+00,1.358340530652766276e+00,-6.168142966306633390e+00,1.495474964018030928e+00,-4.513568454470395785e+00,9.786502845825534536e+00,1.102369971991024045e+00
2.500000000000000000e+01,9.214149413971952640e+00,-5.279810736855925057e+00,-8.914596823036406548e+00,-1.416640227159877696e+00,-5.131412645575963438e+00,-6.333513903469121686e+00,1.825373400488810027e+00,-4.643374769182133655e+00,-1.876074926446673619e+00,-5.061426974383773647e+00,-2.312812739683665075e+00,-9.563851645346126418e+00,-4.983200455678393759e+00,9.837522889202025667e+00,-3.505718874344037062e+00,4.175195378538654190e+00,-6.298504583000383406e+00,-5.549805652070959994e+00
2.600000000000000000e+01,-3.932629751078136060e+00,8.165764870174596624e+00,4.802652184612132835e+00,8.773271622813327397e+00,-7.440158071505162951e+00,-5.812388396061050067e+00,5.454378828353554809e+00,-4.990483430157299338e+00,8.931013689783037890e+00,-3.078535943937317221e+00,-3.020049115587739585e+00,-8.239720820668544832e+00,-7.642813518760549485e-01,3.968785044208014146e+00,-9.672967473668631300e+00,5.521614491501103394e+00,-7.758235241347064104e+00,-1.477192679113434881e+00
2.700000000000000000e+01,-8.697403664091883257e+00,-5.808636531253625890e+00,5.262671366134174633e+00,-1.270274842428544826e+00,-2.513585102617801326e+00,6.835492102196017328e+00,9.041905843557710654e+00,9.036871071683691525e+00,4.634345107274134179e+00,-5.984092952728170545e-02,-9.203042671888940873e+00,-4.626269376204986017e+00,-4.025216257418941623e+00,2.554808968494162169e+00,7.322276988905436212e+00,5.422459367425669363e-01,-6.911864633270003999e-01,5.251610041409406904e+00
2.800000000000000000e+01,-1.363805202618586510e+00,1.485706463122249410e+00,6.847381920720114756e+00,2.233811400888541243e-01,-2.389889528730042567e+00,-6.683856604451765548e+00,6.749474734347811200e+00,1.329061976357237551e+00,-8.547772020060911302e+00,8.990187950059775446e+00,-5.999872424195105580e+00,-2.962995267188603954e+00,1.418171609906762054e+00,-3.186377118288428179e+00,8.167384265026921497e+00,-6.802225640985152921e+00,7.640473466232890587e+00,-6.433507783826497572e-01
2.900000000000000000e+01,-7.712807018319962182e+00,1.212107809289231231e+00,-5.496865433172484217e+00,2.906718197822861782e+00,-2.018054632493766487e+00,-8.891028659847588500e-01,2.458936087768255341e+00,-9.843992338671309739e+00,8.658399995619532774e+00,4.044760424363278872e+00,-6.639054676177522651e+00,4.100939044027638758e+00,-2.928511308948937852e+00,7.171263809852286286e+00,8.669340442557656345e+00,-6.772326726433282040e+00,2.915912253643777596e+00,-7.148005305559665956e+00
3.000000000000000000e+01,2.429947635902653946e+00,-9.696288505304341498e+00,7.759006510658251088e+00,-7.761289551834589240e+00,4.703318101196587442e+00,9.720523569562768529e+00,6.382514652676296585e+00,-1.713023446732280242e+00,9.859230465372233354e+00,-6.713281138894529043e+00,-8.118716616768203664e+00,9.835901551774231422e+00,-1.878486196647037865e+00,2.161753111455115839e+00,-3.151872366054848662e+00,-6.236535065552639701e-01,1.238398761757952826e-01,7.671783088613997492e+00
3.100000000000000000e+01,7.186336605272836131e-01,6.008785861639617920e+00,-4.335042697735014272e-01,-2.946816011064186114e+00,8.085849080596572591e+00,-1.255026816535476097e+00,-2.086867216110004364e+00,4.703920409169491279e+00,4.462920082566348867e+00,-1.570094732762377099e+00,-6.070837076473276639e+00,-3.871082915334314034e+00,6.362094246690963573e-01,6.787532482685600499e+00,-9.790549777916472962e+00,-5.895467056180496712e+00,2.341750346219457768e+00,-4.029182443302918415e+00
3.200000000000000000e+01,-5.871759442642452420e+00,6.048430144660496666e+00,-3.445077459439069845e+00,-9.386655776399499551e-01,5.865156120643999493e+00,-5.801342616950067033e-01,-8.869179490657703724e+00,6.413224265531853874e+00,-4.307249537259496108e+00,-5.401777351275272032e-01,-2.728698610982700501e+00,-2.452340654923526042e+00,-5.639874361300423189e-02,-4.575354138586380515e+00,4.943795633576675286e-01,4.928644679158702857e+00,-1.514915323136776237e+00,-9.959841074623824397e+00
3.300000000000000000e+01,7.164200391333781504e+00,-2.633235936995179660e+00,3.732539575596833803e+00,-3.298775058223208934e+00,-9.046778173703129866e+00,-3.168009107431266624e+00,-7.729790822110285120e+00,-6.317225511275812444e+00,7.295387679969175920e+00,7.274227097731714053e+00,-5.553357584576148476e+00,6.139473494725987024e+00,-2.445443897501360375e+00,8.593127212000219117e+00,5.727720120816091054e+00,-9.846683840484740102e+00,7.048146175545824121e+00,8.636995709630186369e+00
3.400000000000000000e+01,1.694383116545494783e+00,9.509853772257123694e+00,6.602990846779881906e+00,-4.402998307404137890e+00,-9.178973440258728189e+00,8.299376861006905415e+00,3.825438964551295395e+00,9.133819018649838029e+00,2.541184994461695990e+00,8.096527884975301959e-01,4.945085495199563752e-01,9.064984489399170897e+00,-1.248211091807318596e+00,6.545254055801374982e+00,3.965297465360744233e+00,-3.849291926910698436e+00,1.648362886632146473e+00,-1.120612697701108829e+00
3.500000000000000000e+01,2.576788279308093177e+00,-8.983112251208497767e+00,-9.350630658145210106e+00,5.574522419765082226e-01,-4.362677257439289136e+00,5.757706918700408849e+00,-1.320666886365642334e+00,4.262881579527590503e+00,5.040020043413086626e+00,-8.924990340097769703e+00,-5.139729700943891366e+00,-3.287181281293416468e+00,-2.675657041085277577e-01,-3.045214280789501071e+00,-1.044989370542288576e+00,-6.164211989502208056e+00,7.896944755684009998e+00,2.812618161690145779e+00
3.600000000000000000e+01,5.691270086816054175e+00,7.677236780026131413e+00,4.097020678769125013e+00,9.216186370230953884e+00,-5.210263343524479396e-02,-5.178120944984733853e+00,-4.577605197240091073e+00,-6.151787529229846285e-01,8.382689040146932058e+00,5.600238905441365489e+00,1.870989303152366112e+00,-8.582884875281882486e+00,4.772075812808691531e+00,-7.712744368332264955e+00,-3.434402240126457340e+00,3.642150308696412431e-01,3.177242881858735046e+00,-3.909203728419166080e+00
3.700000000000000000e+01,-2.998407146703945259e+00,1.315602532331892061e+00,6.201001080224370909e+00,-7.969312136322752593e+00,-9.320009856722782260e+00,-8.072173261123033683e+00,-2.686810178773593183e+00,-4.818144927559790958e+00,-2.942509840343701111e+00,2.112838943708230666e+00,-8.760385791775176401e+00,7.443577471037619020e+00,3.168748901131059892e+00,-8.658753263784371157e+00,-3.534624683518363675e+00,-7.638031060550964924e-01,7.303458963581830332e+00,5.195632730589774262e+00
3.800000000000000000e+01,3.031793856045399416e+00,1.667241634038041376e-01,7.110902055774193542e+00,2.085552988926333562e+00,-6.219251152640845604e+00,-1.254917379446574000e+00,-9.586476824136337171e+00,-4.477923357290714002e+00,4.273976655783098266e+00,-6.886060813833109862e+00,8.695401027970552477e+00,-3.927289897781047756e+00,-2.054386670209853438e+00,5.976740915245706276e+00,-1.457450249554683719e+00,-7.388512980919492712e+00,2.309465529333576406e+00,6.708292184684609971e+00
3.900000000000000000e+01,-7.974954060318801830e+00,7.021928870696171998e+00,-7.597908859094115286e+00,-9.747177380452676232e-01,9.769634665571935273e+00,2.807577646752430489e+00,2.046447138050215830e+00,7.363696349445312705e+00,1.818061833818007678e+00,-8.765439497383907153e+00,-4.833223108920168265e+00,5.012995948495245102e+00,-1.981227742548465898e+00,-7.967468461545433200e+00,1.381543023932678693e+00,8.875661031212766616e+00,3.074504604307495281e+00,-3.700651297412180796e+00
4.000000000000000000e+01,-8.853711603357239390e-01,8.846341426501815874e+00,-6.685153263894820341e+00,-9.528850319830517890e+00,5.793744666499782703e+00,-5.150170210649401170e+00,-7.596002434364748090e+00,7.714908073790733845e+00,6.535608957708425315e+00,9.707916027568208150e+00,1.803029028146383439e+00,6.444263324372771606e+00,2.587525443444063100e+00,8.937704173256355134e+00,-1.747921945988459846e+00,-5.698775118159000286e+00,-7.680326625310563315e+00,5.375297221532595593e+00
4.100000000000000000e+01,1.026994125147149273e+00,-4.644031517947460053e+00,7.070437600126591171e+00,7.544923849474693966e-02,6.329477480016465485e+00,-3.593499500622729936e+00,-3.021982560785487770e+00,-5.045278216677604455e+00,5.148075013747699380e-01,3.268381941952602787e-01,7.384921742985950388e-01,2.760454360694557518e+00,2.175485126047449480e+00,-5.026218550382766104e-01,-1.401876809283262304e+00,3.032730291975793691e-01,-5.303162880857517081e+00,3.363915402631434404e-01
4.200000000000000000e+01,5.780668390507903709e+00,1.721394985287127977e+00,-6.328257075427064393e+00,5.100026398324253307e+00,1.979725031038346295e+00,-6.336436551794440319e+00,-5.168390971356291885e+00,7.990731902398760411e+00,-6.194433453724787597e+00,1.900843043107409702e+00,-8.969754685282932627e+00,-7.004548496933507451e+00,-2.946421580096592052e-01,2.531653963455882117e+00,-3.457348354344422781e+00,-5.664102395023813408e+00,8.150712713806342435e+00,1.794756514400199787e+00
4.300000000000000000e+01,-1.535441824599026450e+00,-3.002700223009415748e+00,2.157221171541765514e+00,-7.376512219533537973e+00,2.475141494378958473e+00,-1.053100687218349041e+00,6.824123383149965250e+00,9.176590533596368005e+00,9.757492066867648361e+00,5.178671266461845057e+00,4.211263157932676471e-01,2.819878306927601219e+00,6.042267919464716641e-02,9.668322534391000644e+00,-8.632928838557349493e+00,-5.978135340790169394e-02,-1.782857888842757088e+00,3.060891247356583023e+00
4.400000000000000000e+01,-2.282753342743191194e+00,-3.150587990300066643e+00,2.001223992389136175e+00,-7.822591094907373588e+00,-1.846115100154432920e+00,3.148019210081269836e+00,-8.463215982226746092e+00,5.963676806830076060e+00,7.772071972609428947e-01,3.711476681099872277e+00,7.157504407161243698e+00,-9.667686942875146627e+00,-4.197963971051454912e-01,1.120010848348691468e+00,7.692567342015362186e+00,-1.076263133767851876e+00,-4.835556192121597263e+00,-9.138717042283627023e+00
4.500000000000000000e+01,2.846575673330875578e+00,-7.633332169258755684e+00,-2.202890146790423831e+00,2.733752427962188314e-01,2.184218531449522160e-01,-6.367073608543060814e+00,2.498746774396958248e+00,-8.485052914503778965e+00,-9.537258452094983241e+00,-1.132155130566143697e+00,-6.865272983290862108e+00,-5.033393872258651314e-02,-4.847823925364824760e-01,-9.362074326760740917e+00,6.127545208769706875e+00,4.932294468345954641e+00,-2.463719039218732476e+00,3.786785144147211124e+00
4.600000000000000000e+01,-2.801697405111731598e+00,-3.045813880775294358e+00,1.726163591579144008e+00,4.511987149617764814e+00,-5.223301933062309388e+00,-3.288423249263094927e+00,-9.405865982307108908e+00,1.594362657009860129e+00,7.225389937726484746e+00,5.191239079616718044e+00,-9.381188482689422514e+00,-3.989667319181462446e+00,2.100042022194308355e+00,-1.614166324279153741e-01,-1.331982029079314955e+00,-9.141440317698814155e+00,9.974129755937504171e+00,-4.166341282116759359e+00
4.700000000000000000e+01,2.893333463242835357e+00,4.158095359646820199e+00,-2.234071972761546565e+00,7.536453529569120846e+00,-9.320920400588583732e+00,-1.621826799100010152e+00,-8.891863847711707791e+00,9.579617005306683808e+00,3.601575485755947881e+00,5.837992396773852732e+00,5.180479496229675185e+00,2.840977942517151078e+00,4.602619365647018235e+00,-6.910955910495477639e+00,-2.815111072312477258e+00,1.437479575234059670e+00,-1.508466371230436920e+00,7.792295473275990147e+00
4.800000000000000000e+01,9.905798137694052485e+00,2.317434453232092295e+00,-7.922442644016274294e+00,-3.857221330330700138e+00,-3.676440176711437413e+00,-3.699204279220589253e+00,-9.676586590859566073e+00,-8.475099167560127711e+00,2.573871309221491543e+00,3.794739816336054616e+00,7.442240186824533588e-01,7.166383412050116419e+00,4.013384877821728480e+00,-8.877711657140288537e+00,-5.153814961357583435e-01,9.027314238960030934e+00,-8.208868918061448028e+00,-7.594770311913277006e+00
4.900000000000000000e+01,-2.310418921703807360e+00,-2.136834262869953260e+00,8.925640486961306408e+00,8.421156490355974356e-01,5.870394764314394997e+00,2.689022325682592918e+00,5.760592039901912820e+00,4.393218465138417628e+00,-9.770059239936490059e+00,7.223756557765970143e+00,5.726024477079338482e+00,5.281079966136328352e+00,6.333492390183956822e+00,-7.329544769728806308e+00,-3.449542482796483789e+00,-2.259241024011633403e+00,4.234243725058346897e+00,3.774492137248526280e+00
5.000000000000000000e+01,-2.658047768636937480e+00,-6.188782189407451284e+00,-3.585466439022264584e+00,8.889812494146527300e+00,3.147912719186432007e+00,6.004240257915465229e+00,-6.634935126317039078e+00,-6.737690692698019568e+00,3.652433644147337066e+00,-2.982456154495491951e+00,-2.372681452600144958e-01,8.753018146470312288e+00,3.163759652794164712e+00,-2.332103173322628287e+00,-4.974043504999423604e+00,-5.526709875222318047e+00,2.495795373591573885e+00,5.150608146708619550e+00
5.100000000000000000e+01,8.238014574144393976e+00,-2.903044741703020293e+00,-2.655782494154290685e+00,-6.002760414004773004e+00,-5.630818665318024330e+00,-1.356667352996880904e+00,-7.261744426597331881e+00,-9.197464906596552581e+00,8.315220979331554574e+00,4.879140914626849401e+00,7.845858156402991668e+00,-7.704421352671275258e+00,2.917439836217681215e+00,5.093962545724197710e+00,-7.676311865504357179e+00,-7.426107173825739594e+00,5.346559973586904491e+00,-1.436923044039308817e+00
5.200000000000000000e+01,2.676587063698141478e+00,2.477324891552346031e+00,3.516500216718732030e+00,5.964446880287523456e+00,-2.363981197102624776e+00,-5.063544747227483711e+00,3.375789241842721555e+00,8.302229490221657571e-01,-7.366642401553173514e+00,-5.046149851430026700e+00,-8.149358934824560308e+00,-6.145802427167776472e+00,-2.288170637739768143e+00,7.060878231597509824e+00,-2.079105274057058139e-01,-9.205551096904907027e+00,4.660478647244987727e+00,6.950939527068134005e+00
5.300000000000000000e+01,-7.925947016438163573e+00,-8.033451539962170429e+00,1.600841832032047218e+00,3.169622882738809544e+00,7.719826280020614107e-01,-6.701234251094705385e+00,5.262293556229202807e-02,9.044794842691919357e+00,-3.577369285641340824e+00,-5.170199267452348479e+00,-8.440747081496848381e+00,7.701790369225625099e-01,-4.820375269790941886e+00,1.722947171161375302e+00,4.224778892898156002e+00,2.775285664856164125e-01,3.429106520038995853e+00,6.010423357937042965e+00
5.400000000000000000e+01,3.211730496438103266e+00,1.792717739681592981e-01,-5.152401956446306386e-01,8.880384972828146317e+00,-7.804453395863893306e+00,-4.588754157887951379e+00,-3.761974349406216334e-01,6.883069774489745107e+00,-6.724788619484661112e+00,-6.999345721197367531e+00,9.781628691744321813e+00,-4.038199729066160870e-01,-3.678694375997075827e+00,5.437027690075844077e+00,6.557695673782060197e+00,-1.688058022431335736e+00,-1.298718814223684959e+00,4.176748875099209890e+00
5.500000000000000000e+01,-5.787326776150085728e+00,-7.387835299657979249e+00,-3.030130866300932979e+00,3.034576795560546270e+00,6.187466276389804065e+00,2.701619274413284977e+00,8.481107170486346547e+00,9.419869652019702500e+00,-5.672215447741903560e+00,-6.669857156506759921e+00,-4.387361962374547453e+00,3.190218109309284067e+00,-2.594418858227200975e+00,-2.766745263977299363e+00,3.668876545366042130e+00,6.580128509247336055e+00,-5.890806669225705505e+00,-4.448571968056150183e+00
5.600000000000000000e+01,-8.364927997844667118e+00,-4.908799726305628219e+00,1.726624916791628106e+00,-9.874028799487987840e+00,1.574923650811532738e-01,7.407330619178709163e-01,-2.178931827229861895e+00,-9.388146234361290254e+00,5.085839436329142593e-01,-4.225230731618188074e+00,7.848274228681704656e+00,6.357877876107509429e+00,3.497565167411631482e+00,-7.307381108948938220e+00,-6.143562107747390755e+00,4.237399498585316948e+00,-6.076221001103543351e-01,-5.889679755668386640e+00
5.700000000000000000e+01,3.162447808482651279e+00,-3.345113232580674278e+00,4.133219900355211252e+00,-9.918290265799507566e+00,9.900895614474602979e-01,-5.031097743836603797e+00,-7.864848500201895298e+00,-4.085228865576682189e+00,3.785642600449246054e+00,-8.956243211060082032e+00,-1.450010422440657365e+00,-6.346376155083666148e+00,4.572403386865486752e-02,-3.829285898728418402e+00,-5.917754439984537207e+00,1.539370244766571361e+00,1.839164356023788027e+00,-9.551524631787875919e+00
5.800000000000000000e+01,-9.788131210564618101e+00,7.169335142203205891e+00,4.405425068106707087e+00,1.224262176390358281e+00,4.527790009421790884e+00,-5.075810004343093595e+00,-4.369183428500518218e+00,-6.567354005945961859e+00,-6.957914391839361556e+00,1.901543710133597465e+00,7.970524335678337735e+00,-8.865719394017666843e+00,-1.401853235729157987e+00,5.173001042088520407e+00,8.859873964394804347e-01,-4.138460633299764879e+00,3.113439011730614325e+00,-1.359012491967059866e+00
