nrep,I3ueta,I3us10,I3u1,I3deta,I3ds10,I3d1,I3seta,I3ss10,I3s1,I3Teta,I3Ts10,I3T1,I4eta,I4s10,I41,I5eta,I5s10,I51
1.300000000000000000e+01,-8.181390823302924886e+00,-7.922963122697157523e+00,-6.940339104079527033e+00,6.642730180843201993e+00,5.548348249497112583e+00,-8.630028911743409026e+00,-2.273877931689489706e+00,-9.414091036002542268e+00,-3.520014634262151887e+00,5.587162704599863972e+00,3.711164711891656864e+00,-4.859534991553539740e+00,-2.371799948889807830e+00,1.777492636345348043e+00,1.584864513483612569e+00,8.769682301093066457e+00,-1.646961370258726021e-01,-9.837469297582064343e+00
1.400000000000000000e+01,1.673412355828318709e+00,6.614013381805097680e+00,-4.938019350403486385e+00,1.641051174684209357e+00,-3.985730416612631721e+00,5.289938979529813068e+00,-3.304774799191954049e+00,4.488234892577662727e+00,8.913069456542523028e+00,-3.781191963940953027e+00,-6.257168702096040924e+00,9.266703699612630629e+00,8.192975843212861875e+00,2.192528307077785676e+00,-2.810747702436713347e+00,-6.538013804073726121e+00,-4.727383980923063334e+00,-7.055195209911248710e+00
1.500000000000000000e+01,8.661316546203448041e+00,-7.505365557230650353e+00,-7.682375930817492815e+00,3.868271741090258953e+00,-5.215415248476795718e+00,8.181850819572433764e+00,-7.206417001903712816e+00,-9.177267307411501207e+00,7.180149738726138153e-01,8.061764813294798770e+00,1.270380724283102225e+00,7.169596847331598966e+00,9.684095338493673211e+00,-2.202422059369133489e+00,-5.571924597049631167e+00,-2.730212732341805726e+00,-4.269981129093953776e+00,-6.218734041393725320e-01
1.600000000000000000e+01,-8.966392209129450563e+00,-8.612208765264847798e+00,-7.486487191924773299e+00,8.214644207636045081e+00,-7.591489120853958106e+00,-5.589045102656495345e+00,6.589417023466916490e+00,4.818746247160781593e+00,6.995172489783003655e+00,6.457058457161934939e-02,-9.235221220849632040e-01,3.090170712610071924e+00,-8.406438370538358740e+00,7.492724073431979548e+00,4.376576371420359379e+00,7.792388463680612887e+00,-3.379307106522919657e+00,7.029403306266779339e-01
1.700000000000000000e+01,3.962234410101073134e+00,1.933108055390710955e+00,-6.812554004486384152e+00,-2.244449417429095206e+00,-5.889892287065823240e+00,9.364731374636921402e+00,-7.152542361540728422e+00,-8.892024447282739885e+00,-6.706496913661769810e+00,2.793966147888082840e+00,-9.129528696626373119e+00,-1.657266825795111753e+00,4.295405957853251522e+00,-4.182555282147415454e+00,6.442593268785605787e+00,-1.674956828848299661e+00,-4.248032231627121291e+00,-3.009895015524863826e+00
1.800000000000000000e+01,4.744559929753345173e+00,-8.271373429114461828e+00,-7.719442875104103763e+00,1.025085322477625738e+00,5.560339758511814168e+00,3.478711614224825333e+00,-1.754144003439570554e+00,-2.126810281897038024e+00,9.072334478392654944e+00,4.715354375887656602e+00,-1.122748440816501159e+00,3.673312410678255535e+00,-2.281882952990519353e+00,-9.410608084421953734e+00,5.921277065379388915e+00,7.981207132478889577e+00,-4.063015819091184255e+00,9.515292868964134954e+00
1.900000000000000000e+01,3.929724049947669329e-01,4.907025723090089997e+00,-9.103439891009884377e+00,8.823697771111738142e-01,8.062007459141762311e+00,2.251413086345244174e+00,9.254731203344334745e+00,-3.037316861263983370e+00,-5.277384016767165953e+00,-7.106351167560789328e+00,8.951568326413891441e+00,8.500038484492918656e+00,-2.794021405528832602e+00,1.914289586755699712e+00,5.021030123645841670e+00,3.237978850521732177e+00,-5.676959062534121969e+00,5.630048822435971267e+00
2.000000000000000000e+01,6.698089701903886528e+00,2.918599267392967267e+00,1.763029794206625311e+00,-8.499517858378879964e+00,-8.386090680846866263e+00,-4.011937107590151541e+00,-5.703878857617632470e+00,-9.590119200958477919e+00,-2.500821999907429927e+00,6.308724062664403220e+00,7.953675312914835871e+00,8.104704603679822483e+00,8.771168762799746332e+00,6.566633189105138158e+00,2.760506970444929209e+00,-9.250837830629045300e+00,5.268320405968626829e+00,-2.180242234465150641e+00
2.100000000000000000e+01,5.251831630803915907e+00,9.948562834128249932e+00,3.543406122212522380e+00,7.511643953804014728e+00,9.181125199460105080e+00,-2.943401512046150970e+00,3.928145948497241413e+00,-1.652776488436751290e+00,-1.834891178464845840e+00,4.451268009969049366e+00,6.337224078234320324e+00,-4.108224158822249450e+00,9.528581283914963507e+00,-4.623040818449819511e-01,-7.033584440670068716e+00,-7.007302359504525846e+00,-2.545864003939501963e+00,-1.464185413978029704e+00
2.200000000000000000e+01,4.839691639696239278e+00,-6.610129001229985590e+00,-4.567491995063043930e+00,-6.967689204324500452e+00,3.828887039720130225e+00,7.923016679122407702e+00,-3.734011722332286620e+00,-8.425117227728318170e-02,8.687145909633670726e+00,-6.593990440175199197e+00,-6.199323793007089911e+00,4.411072508016591343e+00,2.651783994355252361e+00,-7.210929056421171879e+00,-6.872098948364023130e+00,3.146328466756678210e+00,-2.592133023864466868e+00,-5.779506434132604120e+00
2.300000000000000000e+01,-8.960373512990800648e+00,-3.763367492496421107e+00,8.944300049160009536e+00,1.150185652878379372e+00,-3.170226435575753676e+00,3.575202592698070170e+00,3.329076315751295922e+00,-6.867243995587073435e+00,-3.748103332582735092e+00,-1.588801768533723013e+00,-2.883454305003463336e+00,-3.919783674395780348e+00,2.825908897977815748e+00,-3.443924016791382048e+00,-7.539862947557720574e+00,-1.420311738549595582e-01,1.093894924363414400e+00,6.430116215306447280e-01
2.400000000000000000e+01,-6.797640050093467501e-01,-1.718598189995024228e+00,-5.315624761103336482e+00,2.424170621457444330e+00,4.518912108580064313e-01,1.272207293275926521e+00,-7.851131244173659596e+00,-4.248126445328395562e+00,-8.654433126271531052e+00,-6.827746795905995647e+00,-6.302286918002653060e+00,2.442638437366198012e+00,-8.046382814057340127e+00,4.763305278567251833e+00,7.507220698103997947e+00,-6.420431560926020964e-01,6.534578097828873666e+00,1.547054762783415249e+00
2.500000000000000000e+01,-7.132583553203510895e+00,-4.430203572605462270e+00,-2.732550728858917921e-02,3.078555098983459803e+00,4.781503487815992770e+00,-3.311218430725204609e+00,-8.194512430327797858e+00,-9.382177621371856624e-01,-1.254404466138672181e+00,-6.056670010036134144e+00,6.337082766288908431e+00,-5.897501106915690627e+00,4.840905179052437113e+00,-9.412985809898886558e+00,-5.187472271169337290e+00,3.814582938331578799e+00,-9.148445643354444101e+00,1.101515147103868664e+00
2.600000000000000000e+01,2.591436635731845239e+00,1.421977913393730475e+00,-8.377541210054367582e+00,5.957408191257124841e+00,2.848997127189345502e+00,3.482637497032070595e+00,8.712310195695593507e+00,9.481174084789046219e+00,-4.846622303260719633e+00,6.449714313909957752e+00,1.167707393749077838e+00,-1.829793737357934269e+00,2.972467522644095528e+00,4.953365449344619975e+00,-6.126907398290835083e+00,-8.404047945236814421e-01,3.417665080359257868e+00,-7.948876930538104624e+00
2.700000000000000000e+01,5.247219185002101050e+00,4.369094762037530444e+00,-4.751676815330951875e-01,9.464308298730102820e+00,5.838926233918318331e+00,6.601213215006458412e+00,4.492653278515151172e+00,6.193495316933043782e+00,6.540375493164352072e-01,2.893034725399301621e-01,8.280241510870387955e+00,-7.157032224178275115e+00,4.317293789684875094e+00,-5.038590411153991866e+00,-4.745997492010110008e+00,-5.153637012797052108e+00,6.899115190274043741e+00,-3.444170317290766725e+00
2.800000000000000000e+01,-7.150442138087136357e+00,2.178780312969235133e+00,-4.329043392850766558e+00,8.462289158405562617e+00,-3.944710217598281776e+00,5.747857139880130362e-02,5.315874535858267080e+00,9.332272656354415830e+00,-5.563170695825936818e+00,-3.208075206717813099e+00,-2.402431638935011993e+00,-5.334147621329908162e+00,-6.345169790547428690e+00,-8.980580028835898787e+00,-4.010339636316730960e+00,9.068023836013683336e+00,1.422245531324377588e+00,8.689092596791503809e+00
2.900000000000000000e+01,4.207530629938112554e+00,-5.407352416730784483e+00,-1.560531485196805512e+00,4.975820879118075801e-01,-4.781795696197523426e+00,9.598988743690137326e+00,4.668967233694283792e+00,5.866765287398347795e+00,-8.305136507580971994e+00,5.828278960225703464e+00,7.903032589015479559e-01,1.924657837252843340e+00,-3.886470009087550359e+00,2.048356961749089322e+00,9.160454707162180021e-01,4.135454120869894723e+00,1.407169647087307407e+00,4.051681261954227509e+00
3.000000000000000000e+01,-4.414625842855675053e+00,6.765301829172535975e+00,-6.961757241057833667e+00,-8.357673532124806570e+00,9.987175411923399082e-02,6.510082413197948448e-01,7.872632917533395336e-01,-8.219164079327780925e+00,8.721577812911881722e+00,8.410565318094306519e+00,-1.455769766905192775e+00,9.310213459337102648e+00,8.676207745938311788e+00,-2.564594264506045995e+00,6.619712776889081773e+00,-3.856951738809448749e+00,-7.675300974037774893e+00,8.419409243937455045e+00
3.100000000000000000e+01,-7.113123433636685533e+00,8.713874878907944321e+00,9.096133536664511965e+00,8.446945240637509400e+00,2.035158187089649573e+00,4.247138033106924837e+00,1.659084099856251715e+00,8.389799451393979979e+00,9.659721438623131817e+00,6.541418094360132329e+00,8.499004634132047542e+00,4.617997221296555210e+00,4.515981807366400425e+00,2.258757338213055466e+00,-2.335764576188079644e+00,-2.747828166602894751e+00,-2.651095549216628822e+00,7.970187982001628590e+00
3.200000000000000000e+01,5.213053380420776151e+00,-1.619227852624463004e+00,2.534388976497119472e+00,2.331905378684533403e+00,3.102866180670371676e-01,1.777076676392599364e+00,-4.875747294264720644e+00,-7.958314466459059489e+00,1.732917667134459272e+00,-9.200462374826450684e+00,1.946392863700612264e+00,-4.665204073297168463e+00,5.549257645368699698e+00,-5.800854968635831277e+00,2.514866870056544634e+00,-6.510279610898210834e+00,-3.091740509833491579e+00,1.213184517281564734e+00
3.300000000000000000e+01,-3.788896486083837001e+00,-8.703227036087724855e+00,-1.456874178324540914e+00,-9.938946466586163098e+00,-6.581543378763090146e+00,5.433471451489846338e+00,7.973065832509371731e+00,-5.120319814040641404e-01,4.016047953259526793e+00,6.141811995109804911e+00,3.520594761419779672e+00,6.677238814199604633e+00,8.728648469859507486e+00,-5.540707333383543265e-01,-5.938701866046756095e+00,-2.387913590032246791e+00,-5.652574211029555151e+00,8.182753392143801818e+00
3.400000000000000000e+01,3.284736231881646429e+00,5.069585693565443307e+00,4.741367964243707434e+00,6.220102655075086417e+00,-4.912534673814253239e+00,-8.465503189057137945e+00,-2.890848622382273803e+00,-8.437091150225699110e+00,2.175452319706785431e+00,-7.137526870996846462e+00,7.289836876849975056e+00,8.416235294404723177e+00,-5.521995638178857746e+00,8.407358320268622620e+00,5.582626215127834968e+00,-3.654130027488877719e+00,8.079974949196735423e+00,-6.137067445067319049e+00
3.500000000000000000e+01,7.295942770494844964e+00,7.473545149635107521e+00,-6.648667288656875840e+00,-7.186537223248937067e+00,6.943761070605805052e+00,8.052033909052247473e-01,-9.218671369745479183e+00,8.980489283635870734e+00,2.513746489018722219e+00,2.476328317958356173e+00,-7.066362498049758578e+00,7.930778008479308916e+00,-3.582570065715036112e+00,7.164127285503544940e+00,-6.422231588749978570e+00,7.209019571056975551e+00,-7.702767125975600315e+00,6.548187981296749172e+00
3.600000000000000000e+01,-6.240978701086419278e-01,-6.854422698792353330e+00,-2.852549834693407504e-01,-7.730868508039812070e+00,9.664484656261864259e+00,-9.919690588876344250e+00,8.938961037756676831e+00,2.092331192819607555e+00,9.745454851120495476e+00,-2.795253208091061925e+00,5.756278072120757372e+00,6.667729135219415681e+00,8.320155811199871465e+00,1.466447921826867784e+00,-9.168176941551543280e+00,-9.749682870347742281e+00,2.218869536689032085e+00,5.497175958402764628e+00
3.700000000000000000e+01,-9.586195185471202862e+00,-4.082416690098231271e+00,-8.201999790801783874e-01,9.788321092363073461e+00,4.863855856374652120e+00,3.041307808336095597e+00,5.567034413530464576e+00,6.404407147888862006e+00,-5.649202526846903716e+00,-1.979328132180155908e+00,1.076943262324547845e+00,6.769227525075310226e+00,-3.404807158056886163e+00,5.209878284896607425e+00,-1.932207216889818557e+00,4.688405990417725988e+00,2.823858493510638112e+00,-7.888680504996274934e+00
3.800000000000000000e+01,2.294432106973420815e-01,-6.614662006847062514e+00,8.667286239222764976e+00,-9.189864440848012350e+00,-9.507102883312940733e+00,5.356187286577061002e+00,9.684436978058609924e+00,-6.781174148825474646e+00,5.328104447732815885e+00,1.448005327091230754e+00,8.182338601322811655e+00,2.300355728692391466e+00,4.504441869286093691e+00,7.885031399894703696e+00,6.176797474629688978e+00,-8.394440596608440330e+00,-1.086749472792143401e+00,4.459506801826476519e+00
3.900000000000000000e+01,3.204807252941044293e+00,5.808572730159102804e+00,6.242387595636555986e-02,-3.016596228714722994e+00,2.940868176978743698e+00,-9.473184707308135444e+00,-8.000993642711917708e-01,-6.356005034199688097e+00,-1.704326532198505717e+00,-5.642317051277028206e+00,1.267654433060758645e+00,-7.140984540122435220e+00,-5.317098456744062673e+00,4.342807200210061502e+00,9.897535807352896953e+00,2.020437464160520502e+00,-5.628569984933036174e+00,2.999388666339215526e+00
4.000000000000000000e+01,4.971868877457130687e+00,-7.937748928245369484e+00,9.633113609310818504e+00,1.353107244515179275e+00,4.724572260162405613e+00,3.843066986000065466e+00,9.432761937037148492e-01,9.633842023910126784e+00,6.626265438212231018e-01,-2.594550955174232953e+00,2.346057692529703864e+00,-2.978081515034836091e+00,-8.161415280920469861e-01,-6.193959991650704211e+00,5.345001790195953006e+00,-7.681966818118235452e-01,6.529994670463326045e+00,-6.112277310028504829e+00
4.100000000000000000e+01,-5.408196414063509039e+00,4.386571120117109146e+00,-9.408635662091386465e+00,-4.249521141290182769e+00,1.626035348820833448e+00,-6.983813369969826823e-01,7.375142414028457161e-01,-9.368661365720338807e+00,5.767396771840040515e+00,-8.029900516818578637e+00,9.046056923145393114e+00,2.715628542327774841e+00,-4.344119446374216764e+00,3.835465363392014382e+00,3.545409124747138652e+00,2.293245573715945174e+00,-8.653771707053636852e-01,4.345850568507851897e+00
4.200000000000000000e+01,7.132213399185733493e+00,6.433844747340589088e-01,9.585879556625434006e+00,-3.001395586131423432e+00,4.806753876203035958e+00,-4.885844713350118163e+00,1.381353998116350290e+00,2.584744158797191993e+00,-3.068474516438288724e+00,7.216021941494579650e+00,-6.952731897977237452e+00,-7.790269691253540074e+00,-3.871050172991625793e+00,3.399592746141049115e+00,4.855901613763835556e-01,5.605470553984086557e+00,-4.982129222646040745e+00,3.026685145182228531e+00
4.300000000000000000e+01,-2.551032490232918448e+00,-1.110189002224943877e+00,2.404658512944448656e+00,3.052158481337350349e+00,-2.342487243310165113e-01,-2.984103509819053812e+00,-4.716140050290404950e+00,9.955157302357767080e+00,9.746956260161923069e+00,-5.486224939228858233e+00,-3.562716320228718203e+00,-8.840106658666632811e+00,-8.702259488042315638e+00,-1.279802563528011916e+00,4.183852725215400525e+00,3.515442491305329487e+00,5.578467684489146095e+00,6.272674955114778683e+00
4.400000000000000000e+01,4.914971543934223419e+00,-1.462814574540525214e+00,-4.696870004494611450e+00,-2.691147700726379544e+00,-6.632003224155599952e+00,-9.960492195008935568e+00,4.902686073327007676e+00,-1.020592206552002335e+00,3.597906205450107642e-01,-1.823392569288799780e+00,-8.359963499457190750e+00,-4.917381045084354696e+00,-7.745242496181425906e-01,-8.543625980485892057e+00,7.597532055281983610e+00,3.798313200908487453e+00,-7.114547537800264720e+00,5.081367876137652395e+00
4.500000000000000000e+01,-4.999493772944633818e+00,-5.183607818815922919e+00,-8.302729129146769083e+00,-4.240071207657791774e-02,3.811068048287029608e+00,7.390913773949597143e+00,6.825966048135112985e+00,2.783723086833473914e+00,4.385402544064498365e+00,5.392216680153378405e+00,-6.538643270030175536e+00,-4.928282346458832563e+00,-6.263937245532787301e+00,-4.155796007126710379e+00,5.408430876694934497e+00,4.544554910640954404e+00,3.486937452745162425e+00,9.109521807927322357e+00
4.600000000000000000e+01,7.714757338430072053e+00,-8.380624716744879521e+00,3.169126006765998760e-01,8.374047751154416019e+00,5.080774849713654007e+00,8.103438223163191623e+00,6.601692538526016563e+00,-1.831646256974863718e+00,3.827533604265174194e+00,9.675266193413989413e+00,2.652071738946468749e+00,2.500190696152502223e+00,4.402864390688455032e+00,-7.051834163630095631e+00,9.599982933449277667e+00,5.034556330150181225e+00,-6.023391123579839856e+00,-7.084238765141234850e+00
4.700000000000000000e+01,-2.245268600782714952e+00,1.455454065203665159e+00,3.514152330037489946e+00,-3.046733465375519589e+00,-2.589360258076391919e+00,-5.646711245768758047e+00,-7.027253296915640490e+00,2.894455266532918181e+00,-9.908231035884613291e+00,8.233615561652039005e+00,-2.638199345431615495e+00,8.843273060689437415e+00,4.771250742982788395e+00,-3.224839465954534301e+00,2.988960601355354907e+00,-6.597429340560108102e+00,6.118963546983231083e+00,9.991053432540009993e+00
4.800000000000000000e+01,-5.496266053142497832e+00,4.056465506794721954e+00,-2.885661144660482957e+00,9.015352423545067495e+00,-2.683622270711427671e+00,-8.618705410370550268e+00,2.226342624190036368e-01,-9.861316622963691714e+00,-9.330613592676575863e+00,6.038713512064117772e+00,-1.565159574997510017e+00,6.426491834364258082e+00,6.478183805539988072e+00,-4.295497223452294122e+00,1.884065780715387106e+00,1.012753941431188132e+00,-7.209596575383083739e+00,1.845249572791207715e+00
4.900000000000000000e+01,2.541509755181530217e+00,1.059677110625751872e+00,-9.886313528674257611e+00,-8.263663012378330563e-01,3.368363756802175146e+00,-2.270510929921338850e+00,3.629707572549649708e+00,4.282152177647446933e-01,6.904333469596397599e+00,6.943951822991722977e+00,9.499953061162818457e+00,-7.502455802868086110e+00,-3.975568373519282606e+00,6.906940945531578890e+00,-7.406335377935575615e+00,5.577031966499513160e+00,4.457226815710544798e+00,-3.565759320810417687e+00
5.000000000000000000e+01,-6.010878038482207586e+00,-5.262267934994437901e+00,-5.826026835232624990e+00,-1.017219476997710537e+00,-9.986094603067927622e+00,-1.328565671268542303e+00,-1.135527555329272076e+00,-6.494988538361361918e+00,6.462718576473321264e+00,-6.591847486271545264e+00,-2.333288039893790522e+00,-9.811694020976771569e+00,-4.267817380127478799e+00,1.865333395457775545e+00,-7.136877574564161719e+00,8.887447634243006434e-01,7.768945043432610831e+00,-4.634050414072294899e+00
5.100000000000000000e+01,1.938209915842969977e+00,-3.916263683199106005e+00,-4.058242958600681405e+00,1.280406680575587597e+00,9.070968401345888665e+00,-6.507439499166201458e+00,7.219982114567984333e+00,-7.675948328658652287e+00,7.318461221916638948e+00,-6.268779588003803305e-01,4.580698464648181201e+00,-5.607439434635486109e-01,-1.164942061742544333e+00,2.054448407534756882e+00,4.501468264972312561e+00,-4.267455598347180690e-01,2.068489488684026600e+00,-7.064398178013941987e-01
5.200000000000000000e+01,3.031387079229428405e+00,-7.483662767841603447e-01,9.157245573433755226e+00,5.313077568003938822e+00,3.294141238458114795e+00,-3.346612650219382701e-01,3.669096378964449290e+00,5.387089749401344108e+00,-8.326670346160870650e+00,-6.566899252959688127e+00,7.101699680926715885e+00,-2.359016909766384895e+00,-3.971849503176703156e+00,-4.140299414461736660e+00,9.837679321419180667e+00,9.191247322409537901e+00,-9.851291080655075305e+00,-8.699144054831505102e+00
5.300000000000000000e+01,8.085325791188502365e+00,-1.274819679330256861e+00,-8.836946324534835639e+00,2.808867183587850924e+00,-2.650756505617866132e+00,-3.007637333256292234e+00,5.170120660442294458e+00,-5.815423841469254285e+00,-4.834533961421387360e+00,5.639903713267882424e+00,7.493678924075828363e+00,9.342293888928690393e+00,2.567819387020375821e+00,7.489934212007485215e+00,-3.081734287440389686e+00,2.049758033173851857e+00,-6.450441916983491453e+00,2.503580169011199175e-02
5.400000000000000000e+01,-9.265560061924649204e+00,6.537390658304110147e+00,-5.166306795331616186e+00,-8.351767599046242552e+00,3.037969391630124250e+00,-9.139205193713628717e+00,7.264989466628919423e+00,-2.463979985593813815e+00,7.109131100866150632e+00,-3.656756718851554844e+00,5.551989208347398730e+00,7.188162487144207802e+00,-8.250446552671455436e+00,-7.700828194900921631e-03,9.943414874024658623e-01,9.023226545674813082e+00,4.368145819929020846e+00,-1.233976368943503488e+00
5.500000000000000000e+01,2.403909638565524531e+00,-2.354616445942503411e+00,1.618061578950191759e-01,-1.193992333882851753e+00,6.956307638959893680e+00,-2.657705870121018776e-01,1.662102204954851725e+00,-5.266356683694475294e+00,3.593032055386125023e-01,5.108186994741967801e+00,-7.866423282104763715e+00,8.538612977334938847e+00,2.045041409003518496e+00,-3.213177305341001766e+00,-6.000171973691541538e+00,-2.491268489959468369e+00,7.035845684779770792e+00,6.222085199020847668e+00
5.600000000000000000e+01,-6.780716597370338050e+00,-2.243229021563439840e+00,-7.117029547913582554e+00,-4.058443473562498127e+00,-9.398348865220956583e+00,-3.788226196522765932e+00,3.122249680545468031e+00,-7.201810085128501626e-01,-3.231701245419578150e+00,9.615791746903738613e+00,-8.127145028742885913e+00,-1.503495478601857283e+00,4.085685629795062113e+00,-3.024196329159687391e+00,9.659202460812917224e+00,-2.582290990425706312e+00,-3.540962918287127170e+00,7.687660786601176355e+00
5.700000000000000000e+01,-7.287411883825319237e+00,-1.495131442027761715e+00,-7.273107992664762378e+00,2.037914201706663153e+00,1.244366777633172383e+00,5.292886062822881321e+00,-8.936532210632082140e+00,6.290446206750273106e+00,8.499421775350279873e-01,2.661612216988906710e-01,5.896092999988282735e+00,-5.244389726249922390e+00,-6.317345333727586443e+00,-1.617763018311657586e+00,-6.316597839343587317e+00,7.729263808620709497e+00,7.436216692815329488e+00,9.302430477142964449e-02
5.800000000000000000e+01,-8.098841355154418054e+00,8.825975769051028763e+00,4.974197431655791313e+00,4.374925137804814845e+00,-4.799402557473200659e+00,-5.694869930393937629e+00,7.884403733699163475e-01,-6.296285976776097471e+00,-8.173583425920460499e+00,3.138047296299326661e+00,3.569318236711038761e+00,-7.404001427794284496e+00,8.351065359481202321e-01,-4.755664239972587914e+00,-9.298140916614112683e+00,3.931419586006050793e+00,5.883042484852341047e+00,-2.918421458524405043e+00
